timestamp,g_w_hat_MWh,g_w_real_MWh,lambda_S,lambda_I,eta_S,eta_I
2023-10-16 13:00:00,3184.75,2930.75,100.95,42.57,-0.029421819190200475,0.118721
2023-10-16 14:00:00,3112.5,2516.75,104.03,159.07,-0.029421819190200475,0.118721
2023-10-16 15:00:00,2831.0,2211.5,110.93,133.1,-0.029421819190200475,0.118721
2023-10-16 16:00:00,2383.75,1793.75,132.03,121.43,-0.029421819190200475,0.118721
2023-10-16 17:00:00,1912.5,1369.25,158.51,161.95,-0.029421819190200475,0.118721
2023-10-16 18:00:00,1599.25,1117.5,200.53,212.41,-0.029421819190200475,0.118721
2023-10-16 19:00:00,1458.75,1110.5,228.03,143.61,-0.029421819190200475,0.118721
2023-10-16 20:00:00,1324.5,1031.0,151.96,99.06,-0.029421819190200475,0.118721
2023-10-16 21:00:00,1198.5,857.0,137.78,128.29,-0.029421819190200475,0.118721
2023-10-16 22:00:00,1079.0,632.25,128.46,74.41,-0.029421819190200475,0.118721
2023-10-16 23:00:00,979.0,492.0,113.27,98.79,-0.029421819190200475,0.118721
2023-10-17 00:00:00,658.0,405.5,121.22,178.17,-0.02707337175292309,0.135422
2023-10-17 01:00:00,571.5,318.5,108.35,73.88,-0.02707337175292309,0.135422
2023-10-17 02:00:00,534.0,307.25,102.97,150.32,-0.02707337175292309,0.135422
2023-10-17 03:00:00,539.5,344.25,100.24,73.98,-0.02707337175292309,0.135422
2023-10-17 04:00:00,545.0,372.25,105.06,151.29,-0.02707337175292309,0.135422
2023-10-17 05:00:00,544.5,444.25,115.88,126.65,-0.02707337175292309,0.135422
2023-10-17 06:00:00,521.0,458.5,142.76,184.16,-0.02707337175292309,0.135422
2023-10-17 07:00:00,486.5,472.75,156.77,194.83,-0.02707337175292309,0.135422
2023-10-17 08:00:00,484.25,523.25,181.55,143.78,-0.02707337175292309,0.135422
2023-10-17 09:00:00,459.0,479.5,151.45,108.21,-0.02707337175292309,0.135422
2023-10-17 10:00:00,438.5,411.75,128.25,134.35,-0.02707337175292309,0.135422
2023-10-17 11:00:00,416.75,354.75,108.0,172.42,-0.02707337175292309,0.135422
2023-10-17 12:00:00,441.25,432.5,103.48,161.04,-0.02707337175292309,0.135422
2023-10-17 13:00:00,512.25,487.75,95.09,153.39,-0.02707337175292309,0.135422
2023-10-17 14:00:00,605.5,532.5,93.49,92.45,-0.02707337175292309,0.135422
2023-10-17 15:00:00,691.5,716.25,102.57,75.54,-0.02707337175292309,0.135422
2023-10-17 16:00:00,809.0,937.75,122.02,87.57,-0.02707337175292309,0.135422
2023-10-17 17:00:00,970.25,1071.75,145.48,222.55,-0.02707337175292309,0.135422
2023-10-17 18:00:00,1203.75,1280.0,157.65,331.15,-0.02707337175292309,0.135422
2023-10-17 19:00:00,1499.25,1662.25,156.25,78.68,-0.02707337175292309,0.135422
2023-10-17 20:00:00,1722.0,2032.5,123.49,73.1,-0.02707337175292309,0.135422
2023-10-17 21:00:00,1893.25,2258.0,126.27,39.63,-0.02707337175292309,0.135422
2023-10-17 22:00:00,2027.5,2347.25,119.74,65.45,-0.02707337175292309,0.135422
2023-10-17 23:00:00,2106.0,2362.0,99.21,39.04,-0.02707337175292309,0.135422
2023-10-18 00:00:00,2234.5,2396.0,85.11,105.83,-0.024904144415123033,0.096701
2023-10-18 01:00:00,2170.5,2292.0,84.62,160.12,-0.024904144415123033,0.096701
2023-10-18 02:00:00,2011.25,1967.5,83.95,161.07,-0.024904144415123033,0.096701
2023-10-18 03:00:00,1810.75,1745.5,85.02,135.92,-0.024904144415123033,0.096701
2023-10-18 04:00:00,1623.75,1624.0,87.4,66.6,-0.024904144415123033,0.096701
2023-10-18 05:00:00,1469.5,1347.0,92.69,160.58,-0.024904144415123033,0.096701
2023-10-18 06:00:00,1377.25,1151.75,127.32,202.11,-0.024904144415123033,0.096701
2023-10-18 07:00:00,1332.25,1121.25,158.59,264.28,-0.024904144415123033,0.096701
2023-10-18 08:00:00,1313.5,1282.25,151.2,131.59,-0.024904144415123033,0.096701
2023-10-18 09:00:00,1276.0,1321.75,117.26,147.9,-0.024904144415123033,0.096701
2023-10-18 10:00:00,1077.5,1047.0,85.53,90.15,-0.024904144415123033,0.096701
2023-10-18 11:00:00,785.25,734.0,73.08,115.93,-0.024904144415123033,0.096701
2023-10-18 12:00:00,716.5,831.25,66.59,92.0,-0.024904144415123033,0.096701
2023-10-18 13:00:00,844.5,1173.0,60.81,156.65,-0.024904144415123033,0.096701
2023-10-18 14:00:00,1145.75,1584.75,68.02,194.19,-0.024904144415123033,0.096701
2023-10-18 15:00:00,1572.25,2138.75,85.58,106.27,-0.024904144415123033,0.096701
2023-10-18 16:00:00,2143.5,2739.0,109.42,114.9,-0.024904144415123033,0.096701
2023-10-18 17:00:00,3155.25,3757.25,124.54,167.96,-0.024904144415123033,0.096701
2023-10-18 18:00:00,4824.25,5676.25,105.03,173.16,-0.024904144415123033,0.096701
2023-10-18 19:00:00,6259.25,7081.75,101.57,164.14,-0.024904144415123033,0.096701
2023-10-18 20:00:00,7033.0,7784.75,91.98,161.45,-0.024904144415123033,0.096701
2023-10-18 21:00:00,7436.25,8477.25,81.99,139.23,-0.024904144415123033,0.096701
2023-10-18 22:00:00,7602.0,7491.75,72.43,139.71,-0.024904144415123033,0.096701
2023-10-18 23:00:00,7748.25,7508.25,45.11,121.8,-0.024904144415123033,0.096701
2023-10-19 00:00:00,8735.75,7907.75,24.6,74.28,-0.029696292419420078,0.264441
2023-10-19 01:00:00,7794.0,7900.75,14.68,-15.35,-0.029696292419420078,0.264441
2023-10-19 02:00:00,7775.5,8109.5,9.6,-18.63,-0.029696292419420078,0.264441
2023-10-19 03:00:00,7701.5,8093.75,7.74,66.24,-0.029696292419420078,0.264441
2023-10-19 04:00:00,7537.25,7719.75,16.16,139.9,-0.029696292419420078,0.264441
2023-10-19 05:00:00,7370.0,7722.5,40.74,110.27,-0.029696292419420078,0.264441
2023-10-19 06:00:00,7262.5,7275.25,83.68,158.62,-0.029696292419420078,0.264441
2023-10-19 07:00:00,7000.5,7016.5,102.4,190.24,-0.029696292419420078,0.264441
2023-10-19 08:00:00,6586.25,7303.25,117.92,158.28,-0.029696292419420078,0.264441
2023-10-19 09:00:00,6175.25,6028.25,120.67,114.82,-0.029696292419420078,0.264441
2023-10-19 10:00:00,5845.5,5333.5,116.63,155.09,-0.029696292419420078,0.264441
2023-10-19 11:00:00,5508.75,4716.75,118.42,187.27,-0.029696292419420078,0.264441
2023-10-19 12:00:00,5069.25,4079.0,118.62,107.85,-0.029696292419420078,0.264441
2023-10-19 13:00:00,4741.25,3856.0,114.12,75.16,-0.029696292419420078,0.264441
2023-10-19 14:00:00,4701.5,4015.0,113.62,114.72,-0.029696292419420078,0.264441
2023-10-19 15:00:00,4810.0,4129.25,117.45,161.18,-0.029696292419420078,0.264441
2023-10-19 16:00:00,5108.0,4270.0,126.4,135.63,-0.029696292419420078,0.264441
2023-10-19 17:00:00,5528.25,4367.5,130.83,166.17,-0.029696292419420078,0.264441
2023-10-19 18:00:00,5974.75,4578.5,131.94,233.25,-0.029696292419420078,0.264441
2023-10-19 19:00:00,6331.25,4701.75,131.18,804.82,-0.029696292419420078,0.264441
2023-10-19 20:00:00,6617.25,5756.5,110.97,202.65,-0.029696292419420078,0.264441
2023-10-19 21:00:00,6813.0,5880.75,90.02,107.71,-0.029696292419420078,0.264441
2023-10-19 22:00:00,6890.25,5881.25,92.16,130.16,-0.029696292419420078,0.264441
2023-10-19 23:00:00,6959.75,5710.75,79.43,132.78,-0.029696292419420078,0.264441
2023-10-20 00:00:00,7751.75,5966.5,73.72,105.15,-0.02268074233632821,0.130672
2023-10-20 01:00:00,7958.5,6402.0,60.51,66.4,-0.02268074233632821,0.130672
2023-10-20 02:00:00,8271.5,6685.25,48.65,83.24,-0.02268074233632821,0.130672
2023-10-20 03:00:00,8661.75,7097.75,33.51,51.05,-0.02268074233632821,0.130672
2023-10-20 04:00:00,9121.0,7696.75,21.9,32.89,-0.02268074233632821,0.130672
2023-10-20 05:00:00,9691.25,8574.0,39.67,49.25,-0.02268074233632821,0.130672
2023-10-20 06:00:00,10464.0,9457.25,72.87,-11.42,-0.02268074233632821,0.130672
2023-10-20 07:00:00,10998.25,10345.75,102.73,38.93,-0.02268074233632821,0.130672
2023-10-20 08:00:00,11417.25,11190.5,113.48,117.18,-0.02268074233632821,0.130672
2023-10-20 09:00:00,11811.75,11849.75,118.54,195.83,-0.02268074233632821,0.130672
2023-10-20 10:00:00,12113.0,12250.0,109.47,96.53,-0.02268074233632821,0.130672
2023-10-20 11:00:00,12396.0,12362.75,103.72,92.67,-0.02268074233632821,0.130672
2023-10-20 12:00:00,12577.0,12473.0,95.73,48.17,-0.02268074233632821,0.130672
2023-10-20 13:00:00,12767.5,12516.5,89.08,-40.73,-0.02268074233632821,0.130672
2023-10-20 14:00:00,13041.0,12792.25,88.18,16.07,-0.02268074233632821,0.130672
2023-10-20 15:00:00,13296.5,12851.75,90.56,122.3,-0.02268074233632821,0.130672
2023-10-20 16:00:00,13278.5,12395.5,94.09,126.02,-0.02268074233632821,0.130672
2023-10-20 17:00:00,12848.75,10925.75,103.09,181.17,-0.02268074233632821,0.130672
2023-10-20 18:00:00,12165.25,10101.75,111.68,135.4,-0.02268074233632821,0.130672
2023-10-20 19:00:00,11246.75,9067.5,114.29,70.13,-0.02268074233632821,0.130672
2023-10-20 20:00:00,10275.25,8088.25,96.86,155.08,-0.02268074233632821,0.130672
2023-10-20 21:00:00,9339.5,7640.25,78.73,114.03,-0.02268074233632821,0.130672
2023-10-20 22:00:00,8487.75,6742.75,74.59,66.27,-0.02268074233632821,0.130672
2023-10-20 23:00:00,7823.25,6133.0,53.63,27.01,-0.02268074233632821,0.130672
2023-10-21 00:00:00,6569.0,5067.0,50.45,22.49,-0.03370969113071202,0.170357
2023-10-21 01:00:00,6050.75,4569.0,35.41,90.26,-0.03370969113071202,0.170357
2023-10-21 02:00:00,4606.0,3265.25,37.76,165.84,-0.03370969113071202,0.170357
2023-10-21 03:00:00,4215.75,3026.5,32.26,154.53,-0.03370969113071202,0.170357
2023-10-21 04:00:00,4041.5,2896.25,35.3,81.24,-0.03370969113071202,0.170357
2023-10-21 05:00:00,4240.0,3172.0,33.39,82.46,-0.03370969113071202,0.170357
2023-10-21 06:00:00,4827.5,5171.5,41.52,54.27,-0.03370969113071202,0.170357
2023-10-21 07:00:00,5501.75,5817.5,63.34,141.27,-0.03370969113071202,0.170357
2023-10-21 08:00:00,6820.75,6352.5,71.21,86.91,-0.03370969113071202,0.170357
2023-10-21 09:00:00,6998.0,6728.0,55.78,125.94,-0.03370969113071202,0.170357
2023-10-21 10:00:00,6994.0,6651.0,42.59,-2.33,-0.03370969113071202,0.170357
2023-10-21 11:00:00,6879.5,6399.25,29.55,-42.78,-0.03370969113071202,0.170357
2023-10-21 12:00:00,6677.25,6491.25,19.76,104.72,-0.03370969113071202,0.170357
2023-10-21 13:00:00,6461.75,6408.0,9.5,-3.98,-0.03370969113071202,0.170357
2023-10-21 14:00:00,6106.0,5447.75,12.55,-39.35,-0.03370969113071202,0.170357
2023-10-21 15:00:00,5228.5,4339.75,26.63,-2.36,-0.03370969113071202,0.170357
2023-10-21 16:00:00,4227.75,3481.0,80.14,74.54,-0.03370969113071202,0.170357
2023-10-21 17:00:00,3798.0,2836.75,109.05,171.22,-0.03370969113071202,0.170357
2023-10-21 18:00:00,4000.0,2649.0,122.0,199.93,-0.03370969113071202,0.170357
2023-10-21 19:00:00,4377.75,2660.75,109.0,30.57,-0.03370969113071202,0.170357
2023-10-21 20:00:00,4715.25,2821.25,85.71,137.46,-0.03370969113071202,0.170357
2023-10-21 21:00:00,4832.5,3013.5,50.73,147.17,-0.03370969113071202,0.170357
2023-10-21 22:00:00,4783.5,3015.75,46.87,66.17,-0.03370969113071202,0.170357
2023-10-21 23:00:00,4704.5,2981.5,38.15,144.41,-0.03370969113071202,0.170357
2023-10-22 00:00:00,3432.75,3296.5,37.41,138.55,-0.027968304688188658,0.113369
2023-10-22 01:00:00,3316.5,3508.0,28.85,35.31,-0.027968304688188658,0.113369
2023-10-22 02:00:00,3376.75,3978.75,17.68,28.28,-0.027968304688188658,0.113369
2023-10-22 03:00:00,3681.75,4047.0,14.85,-14.98,-0.027968304688188658,0.113369
2023-10-22 04:00:00,3939.0,4018.75,17.43,143.0,-0.027968304688188658,0.113369
2023-10-22 05:00:00,4255.0,4122.5,32.61,28.85,-0.027968304688188658,0.113369
2023-10-22 06:00:00,4680.0,4493.0,28.75,66.82,-0.027968304688188658,0.113369
2023-10-22 07:00:00,5094.25,4758.0,55.3,16.43,-0.027968304688188658,0.113369
2023-10-22 08:00:00,5365.0,5064.75,51.78,153.48,-0.027968304688188658,0.113369
2023-10-22 09:00:00,5330.5,4840.5,59.7,99.02,-0.027968304688188658,0.113369
2023-10-22 10:00:00,4927.5,4283.25,49.01,110.02,-0.027968304688188658,0.113369
2023-10-22 11:00:00,4609.0,4241.0,46.17,79.63,-0.027968304688188658,0.113369
2023-10-22 12:00:00,4699.0,4718.5,42.75,22.7,-0.027968304688188658,0.113369
2023-10-22 13:00:00,5048.0,4830.0,27.73,67.57,-0.027968304688188658,0.113369
2023-10-22 14:00:00,5198.75,4734.0,30.27,151.26,-0.027968304688188658,0.113369
2023-10-22 15:00:00,4861.25,4066.5,48.73,148.67,-0.027968304688188658,0.113369
2023-10-22 16:00:00,4434.5,3452.75,73.46,108.07,-0.027968304688188658,0.113369
2023-10-22 17:00:00,4359.25,3491.0,119.55,139.38,-0.027968304688188658,0.113369
2023-10-22 18:00:00,4841.25,4150.25,128.54,123.51,-0.027968304688188658,0.113369
2023-10-22 19:00:00,5488.75,4551.5,132.09,233.49,-0.027968304688188658,0.113369
2023-10-22 20:00:00,5952.5,4357.75,119.76,180.55,-0.027968304688188658,0.113369
2023-10-22 21:00:00,6026.5,4251.0,106.86,175.12,-0.027968304688188658,0.113369
2023-10-22 22:00:00,5846.0,4389.75,97.08,97.16,-0.027968304688188658,0.113369
2023-10-22 23:00:00,5615.75,4377.0,91.84,130.13,-0.027968304688188658,0.113369
2023-10-23 00:00:00,4958.25,4110.75,94.5,100.7,-0.015011631367020838,0.133673
2023-10-23 01:00:00,4515.25,3698.75,95.07,136.02,-0.015011631367020838,0.133673
2023-10-23 02:00:00,4024.0,3337.75,96.23,162.59,-0.015011631367020838,0.133673
2023-10-23 03:00:00,3687.0,3188.5,95.12,164.17,-0.015011631367020838,0.133673
2023-10-23 04:00:00,3335.75,3068.75,93.81,163.56,-0.015011631367020838,0.133673
2023-10-23 05:00:00,2977.0,2793.0,100.15,141.37,-0.015011631367020838,0.133673
2023-10-23 06:00:00,2661.75,2426.75,135.77,157.89,-0.015011631367020838,0.133673
2023-10-23 07:00:00,2297.5,1961.0,168.65,346.89,-0.015011631367020838,0.133673
2023-10-23 08:00:00,1897.0,1607.25,188.5,305.57,-0.015011631367020838,0.133673
2023-10-23 09:00:00,1559.75,1225.5,144.09,79.92,-0.015011631367020838,0.133673
2023-10-23 10:00:00,1184.25,747.25,121.68,187.7,-0.015011631367020838,0.133673
2023-10-23 11:00:00,885.5,536.75,103.59,188.78,-0.015011631367020838,0.133673
2023-10-23 12:00:00,788.75,443.75,97.16,185.49,-0.015011631367020838,0.133673
2023-10-23 13:00:00,764.75,502.75,98.07,138.43,-0.015011631367020838,0.133673
2023-10-23 14:00:00,734.5,497.0,101.66,104.42,-0.015011631367020838,0.133673
2023-10-23 15:00:00,642.5,433.5,122.3,158.23,-0.015011631367020838,0.133673
2023-10-23 16:00:00,567.0,422.75,131.75,185.05,-0.015011631367020838,0.133673
2023-10-23 17:00:00,657.0,540.5,147.24,209.2,-0.015011631367020838,0.133673
2023-10-23 18:00:00,1010.5,1038.0,156.95,192.23,-0.015011631367020838,0.133673
2023-10-23 19:00:00,1555.5,1870.5,148.12,161.39,-0.015011631367020838,0.133673
2023-10-23 20:00:00,2176.5,2611.0,120.98,111.91,-0.015011631367020838,0.133673
2023-10-23 21:00:00,2736.25,2959.75,98.83,180.6,-0.015011631367020838,0.133673
2023-10-23 22:00:00,3198.0,3514.75,102.57,244.47,-0.015011631367020838,0.133673
2023-10-23 23:00:00,3607.25,3816.25,88.13,58.56,-0.015011631367020838,0.133673
2023-10-24 00:00:00,4094.25,3726.25,96.28,160.64,-0.026884601286873627,0.12744
2023-10-24 01:00:00,4322.25,3763.0,92.36,158.15,-0.026884601286873627,0.12744
2023-10-24 02:00:00,4331.5,4167.25,89.82,53.01,-0.026884601286873627,0.12744
2023-10-24 03:00:00,4398.25,4391.75,85.0,128.26,-0.026884601286873627,0.12744
2023-10-24 04:00:00,4592.75,4774.0,85.77,157.7,-0.026884601286873627,0.12744
2023-10-24 05:00:00,4839.25,5308.25,90.07,147.75,-0.026884601286873627,0.12744
2023-10-24 06:00:00,5162.5,5757.0,96.58,192.3,-0.026884601286873627,0.12744
2023-10-24 07:00:00,5455.0,6144.0,114.13,148.57,-0.026884601286873627,0.12744
2023-10-24 08:00:00,5541.75,6136.0,124.2,103.81,-0.026884601286873627,0.12744
2023-10-24 09:00:00,5286.0,5557.75,129.55,189.0,-0.026884601286873627,0.12744
2023-10-24 10:00:00,4715.25,3340.75,121.97,202.84,-0.026884601286873627,0.12744
2023-10-24 11:00:00,3948.75,2657.25,118.77,281.36,-0.026884601286873627,0.12744
2023-10-24 12:00:00,3333.0,2077.0,113.06,277.63,-0.026884601286873627,0.12744
2023-10-24 13:00:00,1973.0,1621.5,106.93,202.27,-0.026884601286873627,0.12744
2023-10-24 14:00:00,1784.0,1458.0,109.64,209.67,-0.026884601286873627,0.12744
2023-10-24 15:00:00,1646.0,1520.75,125.58,92.83,-0.026884601286873627,0.12744
2023-10-24 16:00:00,1640.25,1318.25,122.72,116.55,-0.026884601286873627,0.12744
2023-10-24 17:00:00,1712.25,1181.75,133.02,151.95,-0.026884601286873627,0.12744
2023-10-24 18:00:00,1876.0,891.5,142.4,212.45,-0.026884601286873627,0.12744
2023-10-24 19:00:00,2166.75,833.25,146.39,131.93,-0.026884601286873627,0.12744
2023-10-24 20:00:00,2514.25,830.5,126.79,119.65,-0.026884601286873627,0.12744
2023-10-24 21:00:00,2862.5,849.0,113.36,132.62,-0.026884601286873627,0.12744
2023-10-24 22:00:00,3276.0,893.5,108.41,86.98,-0.026884601286873627,0.12744
2023-10-24 23:00:00,3688.25,1080.75,97.65,113.54,-0.026884601286873627,0.12744
2023-10-25 00:00:00,1430.0,1300.25,94.13,61.39,-0.020833927466969136,0.22396
2023-10-25 01:00:00,1692.25,1472.5,89.84,28.46,-0.020833927466969136,0.22396
2023-10-25 02:00:00,2776.0,1605.0,84.97,5.9,-0.020833927466969136,0.22396
2023-10-25 03:00:00,2724.0,1819.25,81.77,65.12,-0.020833927466969136,0.22396
2023-10-25 04:00:00,2587.5,1762.0,86.02,43.78,-0.020833927466969136,0.22396
2023-10-25 05:00:00,2355.25,1512.75,92.15,53.05,-0.020833927466969136,0.22396
2023-10-25 06:00:00,2019.5,1168.75,119.24,-1075.41,-0.020833927466969136,0.22396
2023-10-25 07:00:00,1667.5,1995.5,142.67,127.04,-0.020833927466969136,0.22396
2023-10-25 08:00:00,1347.5,1552.25,145.25,119.1,-0.020833927466969136,0.22396
2023-10-25 09:00:00,1052.0,1096.0,133.48,33.78,-0.020833927466969136,0.22396
2023-10-25 10:00:00,724.5,651.5,123.54,155.01,-0.020833927466969136,0.22396
2023-10-25 11:00:00,522.75,459.25,118.76,161.29,-0.020833927466969136,0.22396
2023-10-25 12:00:00,440.75,499.0,111.53,121.63,-0.020833927466969136,0.22396
2023-10-25 13:00:00,415.25,615.25,109.85,112.35,-0.020833927466969136,0.22396
2023-10-25 14:00:00,443.75,781.75,118.26,106.5,-0.020833927466969136,0.22396
2023-10-25 15:00:00,539.0,1055.5,131.24,173.72,-0.020833927466969136,0.22396
2023-10-25 16:00:00,709.25,1436.75,140.15,140.92,-0.020833927466969136,0.22396
2023-10-25 17:00:00,1004.5,2039.5,146.06,173.26,-0.020833927466969136,0.22396
2023-10-25 18:00:00,1469.25,3185.0,146.91,194.83,-0.020833927466969136,0.22396
2023-10-25 19:00:00,2029.25,4244.75,149.84,190.17,-0.020833927466969136,0.22396
2023-10-25 20:00:00,2492.25,4843.75,130.24,62.28,-0.020833927466969136,0.22396
2023-10-25 21:00:00,2671.5,5019.75,117.39,29.94,-0.020833927466969136,0.22396
2023-10-25 22:00:00,2765.25,3914.5,114.07,139.96,-0.020833927466969136,0.22396
2023-10-25 23:00:00,2823.0,3809.75,107.17,97.93,-0.020833927466969136,0.22396
2023-10-26 00:00:00,5148.0,3730.75,85.02,156.65,-0.02754239910913396,0.112232
2023-10-26 01:00:00,5227.5,3631.5,85.43,95.32,-0.02754239910913396,0.112232
2023-10-26 02:00:00,4135.75,3620.75,83.13,97.25,-0.02754239910913396,0.112232
2023-10-26 03:00:00,4101.75,3634.0,82.7,123.49,-0.02754239910913396,0.112232
2023-10-26 04:00:00,3995.25,3774.0,85.44,159.95,-0.02754239910913396,0.112232
2023-10-26 05:00:00,4897.75,3960.25,95.01,71.34,-0.02754239910913396,0.112232
2023-10-26 06:00:00,4864.5,3854.0,111.24,158.71,-0.02754239910913396,0.112232
2023-10-26 07:00:00,4787.5,3579.25,126.99,143.98,-0.02754239910913396,0.112232
2023-10-26 08:00:00,4610.0,3369.25,136.68,144.9,-0.02754239910913396,0.112232
2023-10-26 09:00:00,4323.0,3020.25,141.57,156.54,-0.02754239910913396,0.112232
2023-10-26 10:00:00,4012.75,2554.25,139.07,110.75,-0.02754239910913396,0.112232
2023-10-26 11:00:00,3681.75,2220.5,133.02,94.73,-0.02754239910913396,0.112232
2023-10-26 12:00:00,3366.5,2095.5,124.57,95.05,-0.02754239910913396,0.112232
2023-10-26 13:00:00,3079.75,2145.25,114.1,63.96,-0.02754239910913396,0.112232
2023-10-26 14:00:00,2770.75,1882.25,113.64,93.44,-0.02754239910913396,0.112232
2023-10-26 15:00:00,2439.75,1463.0,114.02,106.78,-0.02754239910913396,0.112232
2023-10-26 16:00:00,2117.5,1170.0,124.6,96.9,-0.02754239910913396,0.112232
2023-10-26 17:00:00,1891.25,1883.75,135.78,110.34,-0.02754239910913396,0.112232
2023-10-26 18:00:00,1803.5,1849.5,143.42,140.57,-0.02754239910913396,0.112232
2023-10-26 19:00:00,1712.25,1800.0,143.46,157.21,-0.02754239910913396,0.112232
2023-10-26 20:00:00,1587.5,1693.75,124.2,171.34,-0.02754239910913396,0.112232
2023-10-26 21:00:00,1483.5,1650.25,113.12,156.47,-0.02754239910913396,0.112232
2023-10-26 22:00:00,1429.0,1365.0,111.22,161.6,-0.02754239910913396,0.112232
2023-10-26 23:00:00,1394.75,1333.5,99.62,124.26,-0.02754239910913396,0.112232
2023-10-27 00:00:00,1379.75,1237.0,99.35,136.4,-0.025096114523351018,0.11726
2023-10-27 01:00:00,1297.5,1137.25,92.48,138.65,-0.025096114523351018,0.11726
2023-10-27 02:00:00,1263.25,1203.0,90.37,102.1,-0.025096114523351018,0.11726
2023-10-27 03:00:00,1273.25,1295.5,90.26,102.32,-0.025096114523351018,0.11726
2023-10-27 04:00:00,1285.75,1289.0,94.21,136.41,-0.025096114523351018,0.11726
2023-10-27 05:00:00,1286.75,1194.0,99.36,81.06,-0.025096114523351018,0.11726
2023-10-27 06:00:00,1324.0,1204.75,116.5,174.17,-0.025096114523351018,0.11726
2023-10-27 07:00:00,1385.25,1323.75,136.13,176.34,-0.025096114523351018,0.11726
2023-10-27 08:00:00,1400.75,1428.0,146.84,185.76,-0.025096114523351018,0.11726
2023-10-27 09:00:00,1377.5,1591.75,145.08,85.6,-0.025096114523351018,0.11726
2023-10-27 10:00:00,1365.25,1569.75,137.95,126.78,-0.025096114523351018,0.11726
2023-10-27 11:00:00,1361.75,1521.25,131.39,82.03,-0.025096114523351018,0.11726
2023-10-27 12:00:00,1322.75,1335.0,116.29,169.62,-0.025096114523351018,0.11726
2023-10-27 13:00:00,1274.0,1194.0,104.32,134.97,-0.025096114523351018,0.11726
2023-10-27 14:00:00,1306.5,1211.75,96.5,134.75,-0.025096114523351018,0.11726
2023-10-27 15:00:00,1364.0,1204.75,102.31,41.49,-0.025096114523351018,0.11726
2023-10-27 16:00:00,1472.0,1377.0,120.11,50.1,-0.025096114523351018,0.11726
2023-10-27 17:00:00,1638.0,1662.75,121.96,90.72,-0.025096114523351018,0.11726
2023-10-27 18:00:00,1828.75,2002.75,132.85,155.61,-0.025096114523351018,0.11726
2023-10-27 19:00:00,2035.25,2158.75,133.53,83.22,-0.025096114523351018,0.11726
2023-10-27 20:00:00,2219.5,2468.75,114.86,106.55,-0.025096114523351018,0.11726
2023-10-27 21:00:00,2346.75,2652.25,95.06,80.11,-0.025096114523351018,0.11726
2023-10-27 22:00:00,2437.0,2860.25,92.01,157.81,-0.025096114523351018,0.11726
2023-10-27 23:00:00,2496.5,3245.75,89.03,104.67,-0.025096114523351018,0.11726
2023-10-28 00:00:00,3135.75,3605.75,80.38,78.1,-0.028283915971963457,0.326665
2023-10-28 01:00:00,3256.75,3815.75,65.19,54.1,-0.028283915971963457,0.326665
2023-10-28 02:00:00,3225.25,3962.75,61.37,77.47,-0.028283915971963457,0.326665
2023-10-28 03:00:00,3247.0,3867.75,52.26,77.07,-0.028283915971963457,0.326665
2023-10-28 04:00:00,3344.0,3539.25,57.49,126.23,-0.028283915971963457,0.326665
2023-10-28 05:00:00,3446.5,3180.25,65.57,148.72,-0.028283915971963457,0.326665
2023-10-28 06:00:00,3561.25,3086.25,63.15,145.8,-0.028283915971963457,0.326665
2023-10-28 07:00:00,3693.25,2922.75,75.92,141.8,-0.028283915971963457,0.326665
2023-10-28 08:00:00,3757.5,2845.5,86.17,27.81,-0.028283915971963457,0.326665
2023-10-28 09:00:00,3704.5,2818.25,85.04,23.65,-0.028283915971963457,0.326665
2023-10-28 10:00:00,3514.0,2666.25,82.67,29.24,-0.028283915971963457,0.326665
2023-10-28 11:00:00,3455.75,2563.0,66.31,93.31,-0.028283915971963457,0.326665
2023-10-28 12:00:00,3488.5,2873.75,66.38,57.72,-0.028283915971963457,0.326665
2023-10-28 13:00:00,3341.5,2781.5,64.51,73.92,-0.028283915971963457,0.326665
2023-10-28 14:00:00,3203.75,2514.0,70.22,80.24,-0.028283915971963457,0.326665
2023-10-28 15:00:00,2953.5,2333.75,82.66,116.11,-0.028283915971963457,0.326665
2023-10-28 16:00:00,2779.5,2411.5,106.43,149.97,-0.028283915971963457,0.326665
2023-10-28 17:00:00,3065.0,2752.5,132.83,541.77,-0.028283915971963457,0.326665
2023-10-28 18:00:00,3730.25,3350.0,141.53,286.07,-0.028283915971963457,0.326665
2023-10-28 19:00:00,4367.5,3919.5,112.9,113.04,-0.028283915971963457,0.326665
2023-10-28 20:00:00,4824.25,4315.75,85.84,28.8,-0.028283915971963457,0.326665
2023-10-28 21:00:00,5125.25,5045.0,79.35,44.49,-0.028283915971963457,0.326665
2023-10-28 22:00:00,5248.5,5404.0,71.72,-5.65,-0.028283915971963457,0.326665
2023-10-28 23:00:00,5257.5,5194.75,45.11,30.75,-0.028283915971963457,0.326665
2023-10-29 00:00:00,5188.5,4939.75,13.35,82.52,-0.028852037905821023,0.094274
2023-10-29 01:00:00,5380.75,5026.75,0.91,0.67,-0.028852037905821023,0.094274
2023-10-29 02:00:00,5958.25,5566.5,0.01,-41.03,-0.028852037905821023,0.094274
2023-10-29 03:00:00,7150.25,6505.25,-0.23,-25.36,-0.028852037905821023,0.094274
2023-10-29 04:00:00,7891.0,7319.75,-0.27,-23.19,-0.028852037905821023,0.094274
